Date,index_state,index_roc63,index_state_T1,index_roc63_T1
2022-05-04,DOWNTREND,-8.847105259600688,DOWNTREND,-5.064214320939639
2022-05-05,DOWNTREND,-8.160207346211468,DOWNTREND,-8.847105259600688
2022-05-06,DOWNTREND,-9.620876281650304,DOWNTREND,-8.160207346211468
2022-05-09,DOWNTREND,-14.15454102883108,DOWNTREND,-9.620876281650304
2022-05-10,DOWNTREND,-13.627926231587953,DOWNTREND,-14.15454102883108
2022-05-11,DOWNTREND,-13.288562881831329,DOWNTREND,-13.627926231587953
2022-05-12,DOWNTREND,-17.7058284287024,DOWNTREND,-13.288562881831329
2022-05-13,DOWNTREND,-21.503991929864146,DOWNTREND,-17.7058284287024
2022-05-16,DOWNTREND,-21.958966777873222,DOWNTREND,-21.503991929864146
2022-05-17,DOWNTREND,-16.548683388135558,DOWNTREND,-21.958966777873222
2022-05-18,DOWNTREND,-16.880924468263274,DOWNTREND,-16.548683388135558
2022-05-19,DOWNTREND,-16.78573822129883,DOWNTREND,-16.880924468263274
2022-05-20,DOWNTREND,-17.72425546588505,DOWNTREND,-16.78573822129883
2022-05-23,DOWNTREND,-19.007336328114615,DOWNTREND,-17.72425546588505
2022-05-24,DOWNTREND,-18.36461835799951,DOWNTREND,-19.007336328114615
2022-05-25,DOWNTREND,-15.633168603297701,DOWNTREND,-18.36461835799951
2022-05-26,DOWNTREND,-16.11651127421808,DOWNTREND,-15.633168603297701
2022-05-27,DOWNTREND,-14.008094457637881,DOWNTREND,-16.11651127421808
2022-05-30,DOWNTREND,-13.67478600831282,DOWNTREND,-14.008094457637881
2022-05-31,DOWNTREND,-13.250521766557283,DOWNTREND,-13.67478600831282
2022-06-01,DOWNTREND,-13.294813114666596,DOWNTREND,-13.250521766557283
2022-06-02,DOWNTREND,-13.254617911573058,DOWNTREND,-13.294813114666596
2022-06-03,DOWNTREND,-14.419933554817273,DOWNTREND,-13.254617911573058
2022-06-06,DOWNTREND,-14.30384035394232,DOWNTREND,-14.419933554817273
2022-06-07,DOWNTREND,-13.855441779793873,DOWNTREND,-14.30384035394232
2022-06-08,DOWNTREND,-11.250517401659753,DOWNTREND,-13.855441779793873
2022-06-09,DOWNTREND,-11.259788022310588,DOWNTREND,-11.250517401659753
2022-06-10,DOWNTREND,-13.183871054980123,DOWNTREND,-11.259788022310588
2022-06-13,DOWNTREND,-16.33095585527841,DOWNTREND,-13.183871054980123
2022-06-14,DOWNTREND,-14.93102852203976,DOWNTREND,-16.33095585527841
2022-06-15,DOWNTREND,-16.4385919021986,DOWNTREND,-14.93102852203976
2022-06-16,DOWNTREND,-15.260427730533863,DOWNTREND,-16.4385919021986
2022-06-17,DOWNTREND,-16.699741333296835,DOWNTREND,-15.260427730533863
2022-06-20,DOWNTREND,-19.651487305152806,DOWNTREND,-16.699741333296835
2022-06-21,DOWNTREND,-21.57129000969932,DOWNTREND,-19.651487305152806
2022-06-22,DOWNTREND,-22.244610248839592,DOWNTREND,-21.57129000969932
2022-06-23,DOWNTREND,-20.86478426987232,DOWNTREND,-22.244610248839592
2022-06-24,DOWNTREND,-20.8762164110368,DOWNTREND,-20.86478426987232
2022-06-27,DOWNTREND,-19.731731731731735,DOWNTREND,-20.8762164110368
2022-06-28,DOWNTREND,-17.872409282757328,DOWNTREND,-19.731731731731735
2022-06-29,DOWNTREND,-18.672551009507536,DOWNTREND,-17.872409282757328
2022-06-30,DOWNTREND,-19.651662853654123,DOWNTREND,-18.672551009507536
2022-07-01,DOWNTREND,-19.652849914552824,DOWNTREND,-19.651662853654123
2022-07-04,DOWNTREND,-21.162063780960676,DOWNTREND,-19.652849914552824
2022-07-05,DOWNTREND,-22.523119302157806,DOWNTREND,-21.162063780960676
2022-07-06,DOWNTREND,-24.369255869949942,DOWNTREND,-22.523119302157806
2022-07-07,DOWNTREND,-23.404031781469566,DOWNTREND,-24.369255869949942
2022-07-08,DOWNTREND,-22.034812127666655,DOWNTREND,-23.404031781469566
2022-07-11,DOWNTREND,-22.045209176788127,DOWNTREND,-22.034812127666655
2022-07-12,DOWNTREND,-19.270228483078515,DOWNTREND,-22.045209176788127
2022-07-13,DOWNTREND,-20.530733820741943,DOWNTREND,-19.270228483078515
2022-07-14,DOWNTREND,-19.69608455832404,DOWNTREND,-20.530733820741943
2022-07-15,DOWNTREND,-19.14970930232558,DOWNTREND,-19.69608455832404
2022-07-18,DOWNTREND,-17.877286053329605,DOWNTREND,-19.14970930232558
2022-07-19,DOWNTREND,-16.21955988481639,DOWNTREND,-17.877286053329605
2022-07-20,DOWNTREND,-13.763071234617824,DOWNTREND,-16.21955988481639
2022-07-21,DOWNTREND,-12.533845177016662,DOWNTREND,-13.763071234617824
2022-07-22,DOWNTREND,-13.374854085250467,DOWNTREND,-12.533845177016662
2022-07-25,DOWNTREND,-9.338479846214877,DOWNTREND,-13.374854085250467
2022-07-26,DOWNTREND,-11.650290008498963,DOWNTREND,-9.338479846214877
2022-07-27,DOWNTREND,-12.020505698900111,DOWNTREND,-11.650290008498963
2022-07-28,DOWNTREND,-10.575207810568553,DOWNTREND,-12.020505698900111
2022-07-29,DOWNTREND,-11.740561896400353,DOWNTREND,-10.575207810568553
2022-08-01,UPTREND,-8.699617403683613,DOWNTREND,-11.740561896400353
2022-08-02,UPTREND,-8.750036746332729,UPTREND,-8.699617403683613
2022-08-03,UPTREND,-5.980771256187653,UPTREND,-8.750036746332729
2022-08-04,UPTREND,-1.2184748192372366,UPTREND,-5.980771256187653
2022-08-05,UPTREND,-3.155632518012302,UPTREND,-1.2184748192372366
2022-08-08,UPTREND,-3.440566102971117,UPTREND,-3.155632518012302
2022-08-09,UPTREND,1.6152206903232051,UPTREND,-3.440566102971117
2022-08-10,UPTREND,6.23367180432375,UPTREND,1.6152206903232051
2022-08-11,UPTREND,6.8364691326421685,UPTREND,6.23367180432375
2022-08-12,UPTREND,2.7646393187720344,UPTREND,6.8364691326421685
2022-08-15,UPTREND,2.6951223443695844,UPTREND,2.7646393187720344
2022-08-16,UPTREND,2.661802132663248,UPTREND,2.6951223443695844
2022-08-17,UPTREND,2.786307839865878,UPTREND,2.661802132663248
2022-08-18,UPTREND,4.50029126771196,UPTREND,2.786307839865878
2022-08-19,UPTREND,2.9025928748641903,UPTREND,4.50029126771196
2022-08-22,UPTREND,-0.6307009452630418,UPTREND,2.9025928748641903
2022-08-23,UPTREND,0.17657677542429737,UPTREND,-0.6307009452630418
2022-08-24,UPTREND,-0.6449103426815483,UPTREND,0.17657677542429737
2022-08-25,UPTREND,-0.38951403487077746,UPTREND,-0.6449103426815483
2022-08-26,UPTREND,-0.7820961104062975,UPTREND,-0.38951403487077746
2022-08-29,UPTREND,-2.2100467865057887,UPTREND,-0.7820961104062975
2022-08-30,UPTREND,-0.7162701184212407,UPTREND,-2.2100467865057887
2022-08-31,UPTREND,-0.5799779499681693,UPTREND,-0.7162701184212407
2022-09-05,UPTREND,-0.9813877411803072,UPTREND,-0.5799779499681693
2022-09-06,UPTREND,-1.0802648391218352,UPTREND,-0.9813877411803072
2022-09-07,UPTREND,-4.949881872605913,UPTREND,-1.0802648391218352
2022-09-08,UPTREND,-5.597186114084726,UPTREND,-4.949881872605913
2022-09-09,UPTREND,-2.7490499034328044,UPTREND,-5.597186114084726
2022-09-12,UPTREND,1.8402008084495964,UPTREND,-2.7490499034328044
2022-09-13,UPTREND,1.470361128496082,UPTREND,1.8402008084495964
2022-09-14,UPTREND,2.2110006343034536,UPTREND,1.470361128496082
2022-09-15,UPTREND,0.7302103296863227,UPTREND,2.2110006343034536
2022-09-16,UPTREND,1.5148278978066259,UPTREND,0.7302103296863227
2022-09-19,UPTREND,2.120467638088781,UPTREND,1.5148278978066259
2022-09-20,UPTREND,3.962574735387689,UPTREND,2.120467638088781
2022-09-21,UPTREND,3.5304078613151777,UPTREND,3.962574735387689
2022-09-22,UPTREND,2.171791938631311,UPTREND,3.5304078613151777
2022-09-23,UPTREND,1.5015015015014976,UPTREND,2.171791938631311
2022-09-26,UPTREND,-2.366937696413431,UPTREND,1.5015015015014976
2022-09-27,DOWNTREND,-4.23282160742139,UPTREND,-2.366937696413431
2022-09-28,DOWNTREND,-6.11366976167607,DOWNTREND,-4.23282160742139
2022-09-29,DOWNTREND,-5.972778891115563,DOWNTREND,-6.11366976167607
2022-09-30,DOWNTREND,-5.570940028359344,DOWNTREND,-5.972778891115563
2022-10-03,DOWNTREND,-9.124823300126298,DOWNTREND,-5.570940028359344
2022-10-04,DOWNTREND,-8.731979446198636,DOWNTREND,-9.124823300126298
2022-10-05,DOWNTREND,-3.9448160680578557,DOWNTREND,-8.731979446198636
2022-10-06,DOWNTREND,-7.883547081818808,DOWNTREND,-3.9448160680578557
2022-10-07,DOWNTREND,-11.559706653234402,DOWNTREND,-7.883547081818808
2022-10-10,DOWNTREND,-9.764647837339538,DOWNTREND,-11.559706653234402
2022-10-11,DOWNTREND,-14.352837030353577,DOWNTREND,-9.764647837339538
2022-10-12,DOWNTREND,-11.850040888646596,DOWNTREND,-14.352837030353577
2022-10-13,DOWNTREND,-11.096542798413092,DOWNTREND,-11.850040888646596
2022-10-14,DOWNTREND,-9.955480178079295,DOWNTREND,-11.096542798413092
2022-10-17,DOWNTREND,-10.617174816615533,DOWNTREND,-9.955480178079295
2022-10-18,DOWNTREND,-9.731569254792788,DOWNTREND,-10.617174816615533
2022-10-19,DOWNTREND,-11.22732677910464,DOWNTREND,-9.731569254792788
2022-10-20,DOWNTREND,-11.683229450883207,DOWNTREND,-11.22732677910464
2022-10-21,DOWNTREND,-14.642271251129928,DOWNTREND,-11.683229450883207
2022-10-24,DOWNTREND,-17.02566259991586,DOWNTREND,-14.642271251129928
2022-10-25,DOWNTREND,-17.204890850329516,DOWNTREND,-17.02566259991586
2022-10-26,DOWNTREND,-17.22192369693713,DOWNTREND,-17.204890850329516
2022-10-27,DOWNTREND,-14.90828725623282,DOWNTREND,-17.22192369693713
2022-10-28,DOWNTREND,-14.83590725589184,DOWNTREND,-14.90828725623282
2022-10-31,DOWNTREND,-16.51926747066227,DOWNTREND,-14.83590725589184
2022-11-01,DOWNTREND,-16.74183727710571,DOWNTREND,-16.51926747066227
2022-11-02,DOWNTREND,-18.129080783510428,DOWNTREND,-16.74183727710571
2022-11-03,DOWNTREND,-18.685165251365476,DOWNTREND,-18.129080783510428
2022-11-04,DOWNTREND,-20.402477768730947,DOWNTREND,-18.685165251365476
2022-11-07,DOWNTREND,-22.403819375372983,DOWNTREND,-20.402477768730947
2022-11-08,DOWNTREND,-22.02009770822576,DOWNTREND,-22.403819375372983
2022-11-09,DOWNTREND,-21.56068444090728,DOWNTREND,-22.02009770822576
2022-11-10,DOWNTREND,-24.346082886739552,DOWNTREND,-21.56068444090728
2022-11-11,DOWNTREND,-24.38348134006163,DOWNTREND,-24.346082886739552
2022-11-14,DOWNTREND,-26.14660178935803,DOWNTREND,-24.38348134006163
2022-11-15,DOWNTREND,-28.461037585609056,DOWNTREND,-26.14660178935803
2022-11-16,DOWNTREND,-26.06329590364469,DOWNTREND,-28.461037585609056
2022-11-17,DOWNTREND,-23.89962784416564,DOWNTREND,-26.06329590364469
2022-11-18,DOWNTREND,-23.62549047416442,DOWNTREND,-23.89962784416564
2022-11-21,DOWNTREND,-23.783946748331925,DOWNTREND,-23.62549047416442
2022-11-22,DOWNTREND,-25.077706344772228,DOWNTREND,-23.783946748331925
2022-11-23,DOWNTREND,-25.929405869272454,DOWNTREND,-25.077706344772228
2022-11-24,DOWNTREND,-26.470268760474212,DOWNTREND,-25.929405869272454
2022-11-25,DOWNTREND,-24.256765712592678,DOWNTREND,-26.470268760474212
2022-11-28,DOWNTREND,-20.861661945231344,DOWNTREND,-24.256765712592678
2022-11-29,DOWNTREND,-19.32405286894536,DOWNTREND,-20.861661945231344
2022-11-30,UPTREND,-18.124809646156603,DOWNTREND,-19.32405286894536
2022-12-01,UPTREND,-18.872666066465726,UPTREND,-18.124809646156603
2022-12-02,UPTREND,-15.45248160325662,UPTREND,-18.872666066465726
2022-12-05,UPTREND,-12.025708471086013,UPTREND,-15.45248160325662
2022-12-06,UPTREND,-15.058318483719413,UPTREND,-12.025708471086013
2022-12-07,UPTREND,-16.63703774884287,UPTREND,-15.058318483719413
2022-12-08,UPTREND,-15.932043341175712,UPTREND,-16.63703774884287
2022-12-09,UPTREND,-15.74735661646909,UPTREND,-15.932043341175712
2022-12-12,UPTREND,-16.820200359454212,UPTREND,-15.74735661646909
2022-12-13,UPTREND,-15.912046625885075,UPTREND,-16.820200359454212
2022-12-14,UPTREND,-14.995872918251408,UPTREND,-15.912046625885075
2022-12-15,UPTREND,-12.452817666724748,UPTREND,-14.995872918251408
2022-12-16,UPTREND,-13.655419097076948,UPTREND,-12.452817666724748
2022-12-19,UPTREND,-14.220808723307577,UPTREND,-13.655419097076948
2022-12-20,UPTREND,-15.77097225652425,UPTREND,-14.220808723307577
2022-12-21,UPTREND,-15.324778937570638,UPTREND,-15.77097225652425
2022-12-22,UPTREND,-12.921190445778507,UPTREND,-15.324778937570638
2022-12-23,UPTREND,-12.532789274264058,UPTREND,-12.921190445778507
2022-12-26,UPTREND,-13.85162903761738,UPTREND,-12.532789274264058
2022-12-27,UPTREND,-10.789737760529976,UPTREND,-13.85162903761738
2022-12-28,UPTREND,-10.286102940526975,UPTREND,-10.789737760529976
2022-12-29,UPTREND,-7.101174478112007,UPTREND,-10.286102940526975
2022-12-30,UPTREND,-6.590053239838987,UPTREND,-7.101174478112007
2023-01-03,UPTREND,-5.466103997247016,UPTREND,-6.590053239838987
2023-01-04,UPTREND,-2.621635707106436,UPTREND,-5.466103997247016
2023-01-05,UPTREND,1.921981639331588,UPTREND,-2.621635707106436
2023-01-06,UPTREND,0.8594889110582492,UPTREND,1.921981639331588
2023-01-09,UPTREND,4.771417213277678,UPTREND,0.8594889110582492
2023-01-10,UPTREND,1.7916332466829623,UPTREND,4.771417213277678
2023-01-11,UPTREND,0.4538577912254143,UPTREND,1.7916332466829623
2023-01-12,UPTREND,-0.5141969204689748,UPTREND,0.4538577912254143
2023-01-13,UPTREND,0.8168660491831478,UPTREND,-0.5141969204689748
2023-01-16,UPTREND,0.2839253144801893,UPTREND,0.8168660491831478
2023-01-17,UPTREND,2.6620883526559593,UPTREND,0.2839253144801893
2023-01-18,UPTREND,3.7630497425480587,UPTREND,2.6620883526559593
2023-01-19,UPTREND,8.65446843560627,UPTREND,3.7630497425480587
2023-01-27,UPTREND,13.278912944278249,UPTREND,8.65446843560627
2023-01-30,UPTREND,12.37183799099044,UPTREND,13.278912944278249
2023-01-31,UPTREND,12.704884777669598,UPTREND,12.37183799099044
2023-02-01,UPTREND,4.665324267273668,UPTREND,12.704884777669598
2023-02-02,UPTREND,4.889230649431555,UPTREND,4.665324267273668
2023-02-03,UPTREND,4.787244391696017,UPTREND,4.889230649431555
2023-02-06,UPTREND,5.372672309552596,UPTREND,4.787244391696017
2023-02-07,UPTREND,4.168336281629009,UPTREND,5.372672309552596
2023-02-08,UPTREND,5.13919259469902,UPTREND,4.168336281629009
2023-02-09,UPTREND,6.70711527854385,UPTREND,5.13919259469902
2023-02-10,UPTREND,8.2148094217537,UPTREND,6.70711527854385
2023-02-13,UPTREND,6.320990169612395,UPTREND,8.2148094217537
2023-02-14,UPTREND,5.382562728923799,UPTREND,6.320990169612395
2023-02-15,UPTREND,10.65833368523289,UPTREND,5.382562728923799
2023-02-16,UPTREND,10.87027123296282,UPTREND,10.65833368523289
2023-02-17,UPTREND,12.568009861429905,UPTREND,10.87027123296282
2023-02-20,UPTREND,19.167671893848016,UPTREND,12.568009861429905
2023-02-21,UPTREND,14.7767525718528,UPTREND,19.167671893848016
2023-02-22,UPTREND,8.771640220374305,UPTREND,14.7767525718528
2023-02-23,UPTREND,8.69982358948965,UPTREND,8.771640220374305
2023-02-24,UPTREND,8.214229948472386,UPTREND,8.69982358948965
2023-02-27,UPTREND,7.260639415199764,UPTREND,8.214229948472386
2023-02-28,UPTREND,8.317124735729394,UPTREND,7.260639415199764
2023-03-01,UPTREND,9.796245686971744,UPTREND,8.317124735729394
2023-03-02,UPTREND,6.809338521400764,UPTREND,9.796245686971744
2023-03-03,DOWNTREND,1.8972049040956882,UPTREND,6.809338521400764
2023-03-06,DOWNTREND,-0.48248333591691384,DOWNTREND,1.8972049040956882
2023-03-07,DOWNTREND,-1.0091375593750742,DOWNTREND,-0.48248333591691384
2023-03-08,DOWNTREND,1.2448373026595216,DOWNTREND,-1.0091375593750742
2023-03-09,UPTREND,-2.2277571503967506,DOWNTREND,1.2448373026595216
2023-03-10,DOWNTREND,-3.7186719942944464,UPTREND,-2.2277571503967506
2023-03-13,DOWNTREND,0.3919175352105865,DOWNTREND,-3.7186719942944464
2023-03-14,DOWNTREND,-0.0854930741003893,DOWNTREND,0.3919175352105865
2023-03-15,UPTREND,1.1099159471885698,DOWNTREND,-0.0854930741003893
2023-03-16,DOWNTREND,-0.4192772458904036,UPTREND,1.1099159471885698
2023-03-17,DOWNTREND,1.2663869698760903,DOWNTREND,-0.4192772458904036
2023-03-20,DOWNTREND,-2.324693302782951,DOWNTREND,1.2663869698760903
2023-03-21,DOWNTREND,-1.7135839608541263,DOWNTREND,-2.324693302782951
2023-03-22,DOWNTREND,-1.4005230640943005,DOWNTREND,-1.7135839608541263
2023-03-23,DOWNTREND,-0.7012009729401137,DOWNTREND,-1.4005230640943005
2023-03-24,DOWNTREND,0.8079738058551494,DOWNTREND,-0.7012009729401137
2023-03-27,DOWNTREND,2.846168131127032,DOWNTREND,0.8079738058551494
2023-03-28,DOWNTREND,3.475384736180901,DOWNTREND,2.846168131127032
2023-03-29,DOWNTREND,3.297444773667372,DOWNTREND,3.475384736180901
2023-03-30,UPTREND,3.832055981339556,DOWNTREND,3.297444773667372
2023-03-31,UPTREND,8.062240537550377,UPTREND,3.832055981339556
2023-04-03,UPTREND,7.43701285126969,UPTREND,8.062240537550377
2023-04-04,UPTREND,6.182186952326574,UPTREND,7.43701285126969
2023-04-05,UPTREND,7.09112346302846,UPTREND,6.182186952326574
2023-04-06,UPTREND,6.3370701724771425,UPTREND,7.09112346302846
2023-04-07,UPTREND,2.472459047801508,UPTREND,6.3370701724771425
2023-04-10,UPTREND,1.8158360013379844,UPTREND,2.472459047801508
2023-04-11,UPTREND,1.2918868746566745,UPTREND,1.8158360013379844
2023-04-12,UPTREND,1.7128889903370605,UPTREND,1.2918868746566745
2023-04-13,UPTREND,0.9571148063478736,UPTREND,1.7128889903370605
2023-04-14,UPTREND,-0.04367019509183168,UPTREND,0.9571148063478736
2023-04-17,UPTREND,-0.18470106842464626,UPTREND,-0.04367019509183168
2023-04-18,UPTREND,-0.12968695273526995,UPTREND,-0.18470106842464626
2023-04-19,UPTREND,-1.0554911004838896,UPTREND,-0.12968695273526995
2023-04-20,UPTREND,-1.634042074474075,UPTREND,-1.0554911004838896
2023-04-21,UPTREND,-4.1698444348473185,UPTREND,-1.634042074474075
2023-04-24,UPTREND,-5.1826492333466945,UPTREND,-4.1698444348473185
2023-04-25,UPTREND,-6.608728611652591,UPTREND,-5.1826492333466945
2023-04-26,UPTREND,-6.830185301226386,UPTREND,-6.608728611652591
2023-04-27,UPTREND,-5.708481094170876,UPTREND,-6.830185301226386
2023-04-28,UPTREND,-5.585053726668962,UPTREND,-5.708481094170876
2023-05-04,UPTREND,-3.2863369796555784,UPTREND,-5.585053726668962
2023-05-05,UPTREND,-3.4595718223071827,UPTREND,-3.2863369796555784
2023-05-08,UPTREND,-2.201179037274292,UPTREND,-3.4595718223071827
2023-05-09,UPTREND,-3.260839629483423,UPTREND,-2.201179037274292
2023-05-10,UPTREND,-0.7111761615251753,UPTREND,-3.260839629483423
2023-05-11,UPTREND,-1.40829307418255,UPTREND,-0.7111761615251753
2023-05-12,UPTREND,0.2697292369576157,UPTREND,-1.40829307418255
2023-05-15,UPTREND,0.9864493508954877,UPTREND,0.2697292369576157
2023-05-16,UPTREND,2.1280061320302806,UPTREND,0.9864493508954877
2023-05-17,UPTREND,2.0988985596549288,UPTREND,2.1280061320302806
2023-05-18,UPTREND,1.9185269986643674,UPTREND,2.0988985596549288
2023-05-19,UPTREND,0.8296402687354102,UPTREND,1.9185269986643674
2023-05-22,UPTREND,1.0695641502487614,UPTREND,0.8296402687354102
2023-05-23,UPTREND,-1.917750232356987,UPTREND,1.0695641502487614
2023-05-24,UPTREND,-1.888692791735588,UPTREND,-1.917750232356987
2023-05-25,UPTREND,0.9817126380088911,UPTREND,-1.888692791735588
2023-05-26,UPTREND,0.9585634834766346,UPTREND,0.9817126380088911
2023-05-29,UPTREND,3.407210743006664,UPTREND,0.9585634834766346
2023-05-30,UPTREND,5.561811505507952,UPTREND,3.407210743006664
2023-05-31,UPTREND,4.927391966272398,UPTREND,5.561811505507952
2023-06-01,UPTREND,3.6365383691317232,UPTREND,4.927391966272398
2023-06-02,UPTREND,5.1300584998217085,UPTREND,3.6365383691317232
2023-06-05,UPTREND,7.12842881817383,UPTREND,5.1300584998217085
2023-06-06,UPTREND,7.89832356548997,UPTREND,7.12842881817383
2023-06-07,UPTREND,6.908579357126345,UPTREND,7.89832356548997
2023-06-08,UPTREND,4.96959530299852,UPTREND,6.908579357126345
2023-06-09,UPTREND,4.884700980160039,UPTREND,4.96959530299852
2023-06-12,UPTREND,5.984805318138649,UPTREND,4.884700980160039
2023-06-13,UPTREND,6.616641337386027,UPTREND,5.984805318138649
2023-06-14,UPTREND,7.430801918990891,UPTREND,6.616641337386027
2023-06-15,UPTREND,5.157269415076396,UPTREND,7.430801918990891
2023-06-16,UPTREND,6.475081153332053,UPTREND,5.157269415076396
2023-06-19,UPTREND,5.765734734102606,UPTREND,6.475081153332053
2023-06-20,UPTREND,8.661909881731992,UPTREND,5.765734734102606
2023-06-21,UPTREND,8.332768323276152,UPTREND,8.661909881731992
2023-06-22,UPTREND,8.145770465335305,UPTREND,8.332768323276152
2023-06-23,UPTREND,8.064300066979255,UPTREND,8.145770465335305
2023-06-26,UPTREND,8.142989520343145,UPTREND,8.064300066979255
2023-06-27,UPTREND,7.80042765502494,UPTREND,8.142989520343145
2023-06-28,UPTREND,7.973138320575927,UPTREND,7.80042765502494
2023-06-29,UPTREND,6.537729686745636,UPTREND,7.973138320575927
2023-06-30,UPTREND,5.733217548893756,UPTREND,6.537729686745636
2023-07-03,UPTREND,5.716486324015619,UPTREND,5.733217548893756
2023-07-04,UPTREND,4.884737973463793,UPTREND,5.716486324015619
2023-07-05,UPTREND,5.208400945801831,UPTREND,4.884737973463793
2023-07-06,UPTREND,4.196658216605307,UPTREND,5.208400945801831
2023-07-07,UPTREND,6.271301976823435,UPTREND,4.196658216605307
2023-07-10,UPTREND,7.414158977666839,UPTREND,6.271301976823435
2023-07-11,UPTREND,8.11188811188812,UPTREND,7.414158977666839
2023-07-12,UPTREND,7.923625007012886,UPTREND,8.11188811188812
2023-07-13,UPTREND,8.973771564823043,UPTREND,7.923625007012886
2023-07-14,UPTREND,9.781076764070294,UPTREND,8.973771564823043
2023-07-17,UPTREND,11.419996390886038,UPTREND,9.781076764070294
2023-07-18,UPTREND,11.41382222601797,UPTREND,11.419996390886038
2023-07-19,UPTREND,11.180830695152702,UPTREND,11.41382222601797
2023-07-20,UPTREND,11.804800854163085,UPTREND,11.180830695152702
2023-07-21,UPTREND,13.023588277340966,UPTREND,11.804800854163085
2023-07-24,UPTREND,14.172843294243984,UPTREND,13.023588277340966
2023-07-25,UPTREND,14.840208957517111,UPTREND,14.172843294243984
2023-07-26,UPTREND,16.040005797941735,UPTREND,14.840208957517111
2023-07-27,UPTREND,15.03939277478862,UPTREND,16.040005797941735
2023-07-28,UPTREND,16.16344276329078,UPTREND,15.03939277478862
2023-07-31,UPTREND,16.564358700625306,UPTREND,16.16344276329078
2023-08-01,UPTREND,17.004449313383503,UPTREND,16.564358700625306
2023-08-02,UPTREND,17.314069844565573,UPTREND,17.004449313383503
2023-08-03,UPTREND,14.951966889428917,UPTREND,17.314069844565573
2023-08-04,UPTREND,16.342275828691275,UPTREND,14.951966889428917
2023-08-07,UPTREND,17.307655963562837,UPTREND,16.342275828691275
2023-08-08,UPTREND,17.51078401695173,UPTREND,17.307655963562837
2023-08-09,UPTREND,15.661261599025202,UPTREND,17.51078401695173
2023-08-10,UPTREND,14.534910998301589,UPTREND,15.661261599025202
2023-08-11,UPTREND,15.601692450582128,UPTREND,14.534910998301589
2023-08-14,UPTREND,16.634604503790865,UPTREND,15.601692450582128
2023-08-15,UPTREND,15.51422339957503,UPTREND,16.634604503790865
2023-08-16,UPTREND,16.511569062948077,UPTREND,15.51422339957503
2023-08-17,UPTREND,15.209594261376363,UPTREND,16.511569062948077
2023-08-18,UPTREND,10.521180278650851,UPTREND,15.209594261376363
2023-08-21,UPTREND,11.110483240565463,UPTREND,10.521180278650851
2023-08-22,UPTREND,10.882654067610332,UPTREND,11.110483240565463
2023-08-23,UPTREND,10.227870948334207,UPTREND,10.882654067610332
2023-08-24,UPTREND,10.642988706766644,UPTREND,10.227870948334207
2023-08-25,UPTREND,9.769491210982787,UPTREND,10.642988706766644
2023-08-28,UPTREND,11.770231684291781,UPTREND,9.769491210982787
2023-08-29,UPTREND,11.687793840818253,UPTREND,11.770231684291781
2023-08-30,UPTREND,11.213376847200339,UPTREND,11.687793840818253
2023-08-31,UPTREND,11.498241970450533,UPTREND,11.213376847200339
2023-09-05,UPTREND,11.429112793352047,UPTREND,11.498241970450533
2023-09-06,UPTREND,12.25372676965229,UPTREND,11.429112793352047
2023-09-07,UPTREND,12.877274543275357,UPTREND,12.25372676965229
2023-09-08,UPTREND,12.094480510685946,UPTREND,12.877274543275357
2023-09-11,UPTREND,9.642300317198629,UPTREND,12.094480510685946
2023-09-12,UPTREND,10.95629242912888,UPTREND,9.642300317198629
2023-09-13,UPTREND,10.825830931968285,UPTREND,10.95629242912888
2023-09-14,UPTREND,9.565162896049126,UPTREND,10.825830931968285
2023-09-15,UPTREND,10.055415075052444,UPTREND,9.565162896049126
2023-09-18,UPTREND,9.626379591098232,UPTREND,10.055415075052444
2023-09-19,UPTREND,8.975281545712948,UPTREND,9.626379591098232
2023-09-20,UPTREND,9.62484129964414,UPTREND,8.975281545712948
2023-09-21,UPTREND,7.770372345152408,UPTREND,9.62484129964414
2023-09-22,UPTREND,5.637606474348743,UPTREND,7.770372345152408
2023-09-25,UPTREND,1.8700917820199177,UPTREND,5.637606474348743
2023-09-26,UPTREND,0.3200126947184778,UPTREND,1.8700917820199177
2023-09-27,UPTREND,1.3616198884350157,UPTREND,0.3200126947184778
2023-09-28,UPTREND,2.4027226117168237,UPTREND,1.3616198884350157
2023-09-29,DOWNTREND,3.0325483404452878,UPTREND,2.4027226117168237
2023-10-02,DOWNTREND,2.643269657929809,DOWNTREND,3.0325483404452878
2023-10-03,DOWNTREND,-1.2279151943462978,DOWNTREND,2.643269657929809
2023-10-04,DOWNTREND,-0.5244046464895576,DOWNTREND,-1.2279151943462978
2023-10-05,DOWNTREND,-1.0948127364102862,DOWNTREND,-0.5244046464895576
2023-10-06,DOWNTREND,-0.837382586308397,DOWNTREND,-1.0948127364102862
2023-10-09,DOWNTREND,-1.0147778106560443,DOWNTREND,-0.837382586308397
2023-10-10,DOWNTREND,-0.7015289510926598,DOWNTREND,-1.0147778106560443
2023-10-11,DOWNTREND,-0.2937099289551291,DOWNTREND,-0.7015289510926598
2023-10-12,DOWNTREND,-1.1849805220435699,DOWNTREND,-0.2937099289551291
2023-10-13,DOWNTREND,-1.1699760356042512,DOWNTREND,-1.1849805220435699
2023-10-16,DOWNTREND,-2.703025240169464,DOWNTREND,-1.1699760356042512
2023-10-17,DOWNTREND,-4.46643783696308,DOWNTREND,-2.703025240169464
